gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
FBtr0307336	FBtr0307336	1322.00	1150.72	204.00	25.59	21.34
FBtr0307337	FBtr0307337	4255.00	4083.72	85.00	3.00	2.51
FBtr0307338	FBtr0307338	565.00	393.74	0.00	0.00	0.00
FBtr0307339	FBtr0307339	1033.00	861.72	0.00	0.00	0.00
FBtr0307341	FBtr0307341	906.00	734.72	0.00	0.00	0.00
FBtr0307342	FBtr0307342	1275.00	1103.72	140.00	18.31	15.27
FBtr0307343	FBtr0307343	1047.00	875.72	0.01	0.00	0.00
FBtr0307344	FBtr0307344	1523.00	1351.72	0.00	0.00	0.00
FBtr0307345	FBtr0307345	1958.00	1786.72	0.00	0.00	0.00
FBtr0307346	FBtr0307346	932.00	760.72	1.00	0.19	0.16
FBtr0307347	FBtr0307347	1161.00	989.72	0.00	0.00	0.00
FBtr0307348	FBtr0307348	1130.00	958.72	0.00	0.00	0.00
FBtr0307349	FBtr0307349	1031.00	859.72	0.00	0.00	0.00
FBtr0307350	FBtr0307350	2327.00	2155.72	0.00	0.00	0.00
FBtr0307351	FBtr0307351	1447.00	1275.72	17.46	1.98	1.65
FBtr0307367	FBtr0307367	5913.00	5741.72	0.00	0.00	0.00
FBtr0307368	FBtr0307368	6246.00	6074.72	0.00	0.00	0.00
FBtr0307369	FBtr0307369	14389.00	14217.72	0.00	0.00	0.00
FBtr0307370	FBtr0307370	4678.00	4506.72	0.00	0.00	0.00
FBtr0307371	FBtr0307371	5317.00	5145.72	0.00	0.00	0.00
FBtr0307372	FBtr0307372	7541.00	7369.72	0.43	0.01	0.01
FBtr0307373	FBtr0307373	8588.00	8416.72	0.00	0.00	0.00
FBtr0307374	FBtr0307374	14423.00	14251.72	16.57	0.17	0.14
FBtr0307375	FBtr0307375	11742.00	11570.72	0.00	0.00	0.00
FBtr0307376	FBtr0307376	2641.00	2469.72	0.00	0.00	0.00
FBtr0307377	FBtr0307377	2734.00	2562.72	0.00	0.00	0.00
FBtr0307378	FBtr0307378	2779.00	2607.72	0.00	0.00	0.00
FBtr0307379	FBtr0307379	5372.00	5200.72	75.00	2.08	1.74
FBtr0307380	FBtr0307380	1373.00	1201.72	0.00	0.00	0.00
FBtr0307381	FBtr0307381	2425.00	2253.72	0.00	0.00	0.00
FBtr0307382	FBtr0307382	2729.00	2557.72	0.00	0.00	0.00
FBtr0307383	FBtr0307383	3817.00	3645.72	98.32	3.89	3.25
FBtr0307384	FBtr0307384	3272.00	3100.72	0.00	0.00	0.00
FBtr0307385	FBtr0307385	1265.00	1093.72	0.00	0.00	0.00
FBtr0307386	FBtr0307386	2983.00	2811.72	0.00	0.00	0.00
FBtr0307387	FBtr0307387	2986.00	2814.72	0.00	0.00	0.00
FBtr0307388	FBtr0307388	851.00	679.73	0.00	0.00	0.00
FBtr0307391	FBtr0307391	757.00	585.73	0.00	0.00	0.00
FBtr0307392	FBtr0307392	1370.00	1198.72	0.00	0.00	0.00
FBtr0307393	FBtr0307393	2352.00	2180.72	0.00	0.00	0.00
FBtr0307394	FBtr0307394	1656.00	1484.72	33.93	3.30	2.75
FBtr0307486	FBtr0307486	5901.00	5729.72	0.00	0.00	0.00
FBtr0307487	FBtr0307487	2098.00	1926.72	201.00	15.06	12.56
FBtr0307488	FBtr0307488	7901.00	7729.72	1286.55	24.03	20.04
FBtr0307489	FBtr0307489	2007.00	1835.72	0.00	0.00	0.00
FBtr0307491	FBtr0307491	3133.00	2961.72	623.20	30.37	25.33
FBtr0307492	FBtr0307492	6813.00	6641.72	0.00	0.00	0.00
FBtr0307493	FBtr0307493	6671.00	6499.72	0.00	0.00	0.00
FBtr0307494	FBtr0307494	6826.00	6654.72	0.00	0.00	0.00
FBtr0307495	FBtr0307495	6621.00	6449.72	19.00	0.43	0.35
FBtr0307496	FBtr0307496	6895.00	6723.72	0.00	0.00	0.00
FBtr0307497	FBtr0307497	5688.00	5516.72	0.00	0.00	0.00
FBtr0307498	FBtr0307498	636.00	464.74	0.00	0.00	0.00
FBtr0307499	FBtr0307499	880.00	708.73	0.00	0.00	0.00
FBtr0307500	FBtr0307500	4885.00	4713.72	0.00	0.00	0.00
FBtr0307501	FBtr0307501	4941.00	4769.72	0.00	0.00	0.00
FBtr0307502	FBtr0307502	712.00	540.73	91.00	24.29	20.26
FBtr0307504	FBtr0307504	956.00	784.72	0.00	0.00	0.00
FBtr0307505	FBtr0307505	615.00	443.74	0.00	0.00	0.00
FBtr0307506	FBtr0307506	1764.00	1592.72	0.00	0.00	0.00
FBtr0307507	FBtr0307507	2434.00	2262.72	54.37	3.47	2.89
FBtr0307508	FBtr0307508	7203.00	7031.72	6.00	0.12	0.10
FBtr0307509	FBtr0307509	2077.00	1905.72	1.00	0.08	0.06
FBtr0307510	FBtr0307510	1961.00	1789.72	49.42	3.99	3.32
FBtr0307511	FBtr0307511	2003.00	1831.72	0.00	0.00	0.00
FBtr0307512	FBtr0307512	6142.00	5970.72	9.00	0.22	0.18
FBtr0307513	FBtr0307513	6376.00	6204.72	0.00	0.00	0.00
FBtr0307514	FBtr0307514	6202.00	6030.72	0.00	0.00	0.00
FBtr0307515	FBtr0307515	965.00	793.72	0.00	0.00	0.00
FBtr0307516	FBtr0307516	798.00	626.73	1.00	0.23	0.19
FBtr0307518	FBtr0307518	4104.00	3932.72	0.00	0.00	0.00
FBtr0307519	FBtr0307519	3973.00	3801.72	5.67	0.22	0.18
FBtr0307520	FBtr0307520	3013.00	2841.72	1079.64	54.84	45.74
FBtr0307521	FBtr0307521	5725.00	5553.72	278.51	7.24	6.04
FBtr0307522	FBtr0307522	2094.00	1922.72	19.00	1.43	1.19
FBtr0307523	FBtr0307523	1963.00	1791.72	17.00	1.37	1.14
FBtr0307524	FBtr0307524	3580.00	3408.72	0.00	0.00	0.00
FBtr0307525	FBtr0307525	3472.00	3300.72	0.00	0.00	0.00
FBtr0307526	FBtr0307526	3404.00	3232.72	0.00	0.00	0.00
FBtr0307527	FBtr0307527	3359.00	3187.72	0.00	0.00	0.00
FBtr0307528	FBtr0307528	2551.00	2379.72	159.69	9.69	8.08
FBtr0307529	FBtr0307529	3457.00	3285.72	0.00	0.00	0.00
FBtr0307530	FBtr0307530	2487.00	2315.72	0.00	0.00	0.00
FBtr0307531	FBtr0307531	2369.00	2197.72	11.78	0.77	0.65
FBtr0307532	FBtr0307532	2425.00	2253.72	40.11	2.57	2.14
FBtr0307535	FBtr0307535	1701.00	1529.72	0.00	0.00	0.00
FBtr0307537	FBtr0307537	8011.00	7839.72	0.00	0.00	0.00
FBtr0307538	FBtr0307538	5496.00	5324.72	0.00	0.00	0.00
FBtr0307539	FBtr0307539	4714.00	4542.72	0.00	0.00	0.00
FBtr0307540	FBtr0307540	6784.00	6612.72	197.80	4.32	3.60
FBtr0307541	FBtr0307541	7435.00	7263.72	0.00	0.00	0.00
FBtr0307542	FBtr0307542	6718.00	6546.72	0.00	0.00	0.00
FBtr0307547	FBtr0307547	9163.00	8991.72	0.00	0.00	0.00
FBtr0307548	FBtr0307548	9411.00	9239.72	102.00	1.59	1.33
FBtr0307550	FBtr0307550	9837.00	9665.72	591.84	8.84	7.37
FBtr0307551	FBtr0307551	2920.00	2748.72	25.78	1.35	1.13
FBtr0307552	FBtr0307552	2166.00	1994.72	0.00	0.00	0.00
FBtr0307553	FBtr0307553	6236.00	6064.72	0.00	0.00	0.00
FBtr0307554	FBtr0307554	3546.00	3374.72	0.00	0.00	0.00
FBtr0307555	FBtr0307555	4528.00	4356.72	0.00	0.00	0.00
FBtr0307577	FBtr0307577	303.00	131.80	0.00	0.00	0.00
FBtr0307579	FBtr0307579	363.00	191.78	0.00	0.00	0.00
FBtr0307580	FBtr0307580	224.00	52.83	0.00	0.00	0.00
FBtr0307581	FBtr0307581	224.00	52.83	0.00	0.00	0.00
FBtr0307582	FBtr0307582	220.00	48.84	0.00	0.00	0.00
FBtr0307583	FBtr0307583	352.00	180.78	1.49	1.19	0.99
FBtr0307584	FBtr0307584	221.00	49.84	1.02	2.97	2.47
FBtr0307585	FBtr0307585	352.00	180.78	0.00	0.00	0.00
FBtr0307586	FBtr0307586	223.00	51.84	1.02	2.85	2.37
FBtr0307587	FBtr0307587	354.00	182.78	0.74	0.58	0.49
FBtr0307588	FBtr0307588	354.00	182.78	0.74	0.58	0.49
FBtr0307589	FBtr0307589	411.00	239.77	0.00	0.00	0.00
FBtr0307590	FBtr0307590	1843.00	1671.72	0.00	0.00	0.00
FBtr0307591	FBtr0307591	716.00	544.73	0.00	0.00	0.00
FBtr0307592	FBtr0307592	1036.00	864.72	0.00	0.00	0.00
FBtr0307593	FBtr0307593	1134.00	962.72	0.00	0.00	0.00
FBtr0307596	FBtr0307596	909.00	737.72	0.00	0.00	0.00
FBtr0307597	FBtr0307597	22255.00	22083.72	89.68	0.59	0.49
FBtr0307598	FBtr0307598	20736.00	20564.72	14.32	0.10	0.08
FBtr0307759	FBtr0307759	1689.00	1517.72	0.00	0.00	0.00
FBtr0307760	FBtr0307760	1596.00	1424.72	0.00	0.00	0.00
FBtr0307876	FBtr0307876	4046.00	3874.72	9.55	0.36	0.30
FBtr0307877	FBtr0307877	3548.00	3376.72	3.57	0.15	0.13
FBtr0307878	FBtr0307878	3788.00	3616.72	152.02	6.07	5.06
FBtr0307879	FBtr0307879	7021.00	6849.72	24.93	0.53	0.44
FBtr0307880	FBtr0307880	3916.00	3744.72	1.97	0.08	0.06
FBtr0307881	FBtr0307881	3536.00	3364.72	103.92	4.46	3.72
FBtr0307883	FBtr0307883	3822.00	3650.72	0.00	0.00	0.00
FBtr0307884	FBtr0307884	5047.00	4875.72	0.00	0.00	0.00
FBtr0307886	FBtr0307886	519.00	347.75	1.00	0.42	0.35
FBtr0307887	FBtr0307887	4497.00	4325.72	0.00	0.00	0.00
FBtr0307888	FBtr0307888	4545.00	4373.72	0.00	0.00	0.00
FBtr0307890	FBtr0307890	4777.00	4605.72	1.00	0.03	0.03
FBtr0307891	FBtr0307891	942.00	770.72	0.00	0.00	0.00
FBtr0307892	FBtr0307892	4629.00	4457.72	15.43	0.50	0.42
FBtr0307893	FBtr0307893	2669.00	2497.72	0.00	0.00	0.00
FBtr0307894	FBtr0307894	2182.00	2010.72	50.24	3.61	3.01
FBtr0307895	FBtr0307895	2692.00	2520.72	121.21	6.94	5.79
FBtr0307896	FBtr0307896	2376.00	2204.72	217.68	14.25	11.89
FBtr0307897	FBtr0307897	1250.00	1078.72	0.00	0.00	0.00
FBtr0307898	FBtr0307898	4541.00	4369.72	126.19	4.17	3.48
FBtr0307899	FBtr0307899	5330.00	5158.72	234.73	6.57	5.48
FBtr0307900	FBtr0307900	4687.00	4515.72	34.81	1.11	0.93
FBtr0307901	FBtr0307901	3155.00	2983.72	135.18	6.54	5.45
FBtr0307902	FBtr0307902	3255.00	3083.72	115.00	5.38	4.49
FBtr0307903	FBtr0307903	2203.00	2031.72	0.00	0.00	0.00
FBtr0307904	FBtr0307904	2029.00	1857.72	404.91	31.46	26.24
FBtr0307975	FBtr0307975	4470.00	4298.72	112.53	3.78	3.15
FBtr0307976	FBtr0307976	4303.00	4131.72	82.34	2.88	2.40
FBtr0307978	FBtr0307978	2073.00	1901.72	0.00	0.00	0.00
FBtr0308027	FBtr0308027	1584.00	1412.72	1.00	0.10	0.09
FBtr0308028	FBtr0308028	4816.00	4644.72	1.00	0.03	0.03
FBtr0308029	FBtr0308029	3617.00	3445.72	43.16	1.81	1.51
FBtr0308030	FBtr0308030	1348.00	1176.72	16.99	2.08	1.74
FBtr0308031	FBtr0308031	951.00	779.72	0.00	0.00	0.00
FBtr0308033	FBtr0308033	2158.00	1986.72	6.66	0.48	0.40
FBtr0308034	FBtr0308034	2019.00	1847.72	150.28	11.74	9.79
FBtr0308035	FBtr0308035	1586.00	1414.72	0.00	0.00	0.00
FBtr0308037	FBtr0308037	4275.00	4103.72	0.00	0.00	0.00
FBtr0308038	FBtr0308038	4986.00	4814.72	0.00	0.00	0.00
FBtr0308039	FBtr0308039	3842.00	3670.72	0.00	0.00	0.00
FBtr0308057	FBtr0308057	783.00	611.73	0.00	0.00	0.00
FBtr0308058	FBtr0308058	191.00	20.73	0.00	0.00	0.00
FBtr0308059	FBtr0308059	208.00	36.88	0.00	0.00	0.00
FBtr0308060	FBtr0308060	318.00	146.79	0.00	0.00	0.00
FBtr0308061	FBtr0308061	9523.00	9351.72	193.18	2.98	2.49
FBtr0308062	FBtr0308062	923.00	751.72	0.00	0.00	0.00
FBtr0308063	FBtr0308063	935.00	763.72	0.00	0.00	0.00
FBtr0308064	FBtr0308064	274.00	102.81	1.00	1.40	1.17
FBtr0308065	FBtr0308065	1060.00	888.72	649.94	105.56	88.05
FBtr0308070	FBtr0308070	4569.00	4397.72	3.66	0.12	0.10
FBtr0308071	FBtr0308071	1864.00	1692.72	0.00	0.00	0.00
FBtr0308072	FBtr0308072	635.00	463.74	0.00	0.00	0.00
FBtr0308073	FBtr0308073	1317.00	1145.72	0.10	0.01	0.01
FBtr0308074	FBtr0308074	4874.00	4702.72	0.00	0.00	0.00
FBtr0308075	FBtr0308075	3377.00	3205.72	278.43	12.54	10.46
FBtr0308076	FBtr0308076	2988.00	2816.72	7.65	0.39	0.33
FBtr0308077	FBtr0308077	695.00	523.73	0.00	0.00	0.00
FBtr0308078	FBtr0308078	761.00	589.73	0.00	0.00	0.00
FBtr0308080	FBtr0308080	1367.00	1195.72	0.00	0.00	0.00
FBtr0308081	FBtr0308081	4506.00	4334.72	0.98	0.03	0.03
FBtr0308082	FBtr0308082	3138.00	2966.72	4.00	0.19	0.16
FBtr0308083	FBtr0308083	15811.00	15639.72	0.00	0.00	0.00
FBtr0308084	FBtr0308084	1600.00	1428.72	13.70	1.38	1.15
FBtr0308085	FBtr0308085	934.00	762.72	43.19	8.17	6.82
FBtr0308086	FBtr0308086	2917.00	2745.72	0.00	0.00	0.00
FBtr0308087	FBtr0308087	3052.00	2880.72	0.00	0.00	0.00
FBtr0308088	FBtr0308088	4841.00	4669.72	735.71	22.74	18.97
FBtr0308089	FBtr0308089	5341.00	5169.72	0.00	0.00	0.00
FBtr0308091	FBtr0308091	961.00	789.72	45.61	8.34	6.95
FBtr0308092	FBtr0308092	3205.00	3033.72	76.00	3.62	3.02
FBtr0308093	FBtr0308093	1956.00	1784.72	19.82	1.60	1.34
FBtr0308094	FBtr0308094	1145.00	973.72	0.00	0.00	0.00
FBtr0308118	FBtr0308118	3537.00	3365.72	0.00	0.00	0.00
FBtr0308119	FBtr0308119	9294.00	9122.72	0.00	0.00	0.00
FBtr0308120	FBtr0308120	3352.00	3180.72	0.00	0.00	0.00
FBtr0308121	FBtr0308121	1241.00	1069.72	0.00	0.00	0.00
FBtr0308122	FBtr0308122	4861.00	4689.72	173.00	5.32	4.44
FBtr0308123	FBtr0308123	4426.00	4254.72	8.65	0.29	0.24
FBtr0308125	FBtr0308125	7149.00	6977.72	0.00	0.00	0.00
FBtr0308126	FBtr0308126	4922.00	4750.72	0.98	0.03	0.02
FBtr0308127	FBtr0308127	4925.00	4753.72	0.02	0.00	0.00
FBtr0308128	FBtr0308128	4045.00	3873.72	0.00	0.00	0.00
FBtr0308129	FBtr0308129	3113.00	2941.72	0.00	0.00	0.00
FBtr0308130	FBtr0308130	2527.00	2355.72	231.24	14.17	11.82
FBtr0308131	FBtr0308131	5331.00	5159.72	60.79	1.70	1.42
FBtr0308132	FBtr0308132	3471.00	3299.72	212.71	9.31	7.76
FBtr0308133	FBtr0308133	3781.00	3609.72	0.00	0.00	0.00
FBtr0308134	FBtr0308134	3355.00	3183.72	0.00	0.00	0.00
FBtr0308135	FBtr0308135	1697.00	1525.72	0.00	0.00	0.00
FBtr0308136	FBtr0308136	1697.00	1525.72	0.00	0.00	0.00
FBtr0308188	FBtr0308188	295.00	123.80	0.00	0.00	0.00
FBtr0308189	FBtr0308189	1292.00	1120.72	0.00	0.00	0.00
FBtr0308190	FBtr0308190	1182.00	1010.72	0.00	0.00	0.00
FBtr0308191	FBtr0308191	14565.00	14393.72	0.00	0.00	0.00
FBtr0308192	FBtr0308192	809.00	637.73	39.96	9.04	7.54
FBtr0308193	FBtr0308193	3064.00	2892.72	0.00	0.00	0.00
FBtr0308194	FBtr0308194	2528.00	2356.72	16.13	0.99	0.82
FBtr0308195	FBtr0308195	1590.00	1418.72	49.01	4.99	4.16
FBtr0308196	FBtr0308196	1725.00	1553.72	18.53	1.72	1.44
FBtr0308197	FBtr0308197	1580.00	1408.72	0.00	0.00	0.00
FBtr0308198	FBtr0308198	2923.00	2751.72	2.88	0.15	0.13
FBtr0308199	FBtr0308199	2221.00	2049.72	0.00	0.00	0.00
FBtr0308200	FBtr0308200	4138.00	3966.72	0.00	0.00	0.00
FBtr0308201	FBtr0308201	3422.00	3250.72	0.07	0.00	0.00
FBtr0308202	FBtr0308202	3359.00	3187.72	0.00	0.00	0.00
FBtr0308204	FBtr0308204	2953.00	2781.72	32.23	1.67	1.40
FBtr0308205	FBtr0308205	1064.00	892.72	0.00	0.00	0.00
FBtr0308206	FBtr0308206	4431.00	4259.72	0.00	0.00	0.00
FBtr0308207	FBtr0308207	835.00	663.73	1.00	0.22	0.18
FBtr0308208	FBtr0308208	3589.00	3417.72	108.12	4.57	3.81
FBtr0308209	FBtr0308209	4051.00	3879.72	0.00	0.00	0.00
FBtr0308210	FBtr0308210	3294.00	3122.72	0.00	0.00	0.00
FBtr0308211	FBtr0308211	1851.00	1679.72	302.00	25.95	21.65
FBtr0308212	FBtr0308212	4778.00	4606.72	844.09	26.45	22.06
FBtr0308213	FBtr0308213	5430.00	5258.72	90.16	2.47	2.06
FBtr0308214	FBtr0308214	5686.00	5514.72	0.00	0.00	0.00
FBtr0308215	FBtr0308215	5520.00	5348.72	0.00	0.00	0.00
FBtr0308216	FBtr0308216	4003.00	3831.72	5.63	0.21	0.18
FBtr0308217	FBtr0308217	5214.00	5042.72	323.32	9.25	7.72
FBtr0308218	FBtr0308218	6406.00	6234.72	6.92	0.16	0.13
FBtr0308219	FBtr0308219	3790.00	3618.72	8.13	0.32	0.27
FBtr0308220	FBtr0308220	7745.00	7573.72	149.62	2.85	2.38
FBtr0308221	FBtr0308221	11008.00	10836.72	176.27	2.35	1.96
FBtr0308222	FBtr0308222	11041.00	10869.72	0.00	0.00	0.00
FBtr0308223	FBtr0308223	11053.00	10881.72	61.49	0.82	0.68
FBtr0308226	FBtr0308226	4737.00	4565.72	112.34	3.55	2.96
FBtr0308227	FBtr0308227	4746.00	4574.72	0.00	0.00	0.00
FBtr0308228	FBtr0308228	6374.00	6202.72	194.37	4.52	3.77
FBtr0308229	FBtr0308229	1552.00	1380.72	2.00	0.21	0.17
FBtr0308230	FBtr0308230	1477.00	1305.72	0.00	0.00	0.00
FBtr0308231	FBtr0308231	1714.00	1542.72	0.00	0.00	0.00
FBtr0308232	FBtr0308232	2102.00	1930.72	122.31	9.14	7.63
FBtr0308233	FBtr0308233	1453.00	1281.72	0.00	0.00	0.00
FBtr0308234	FBtr0308234	1629.00	1457.72	0.00	0.00	0.00
FBtr0308235	FBtr0308235	1212.00	1040.72	0.00	0.00	0.00
FBtr0308236	FBtr0308236	1029.00	857.72	1.07	0.18	0.15
FBtr0308237	FBtr0308237	1039.00	867.72	0.00	0.00	0.00
FBtr0308238	FBtr0308238	979.00	807.72	2.00	0.36	0.30
FBtr0308239	FBtr0308239	4638.00	4466.72	0.00	0.00	0.00
FBtr0308240	FBtr0308240	1138.00	966.72	0.00	0.00	0.00
FBtr0308241	FBtr0308241	1062.00	890.72	0.00	0.00	0.00
FBtr0308243	FBtr0308243	1406.00	1234.72	7.35	0.86	0.72
FBtr0308245	FBtr0308245	2880.00	2708.72	112.48	5.99	5.00
FBtr0308246	FBtr0308246	1290.00	1118.72	3.00	0.39	0.32
FBtr0308247	FBtr0308247	2614.00	2442.72	476.42	28.15	23.48
FBtr0308248	FBtr0308248	1095.00	923.72	38.80	6.06	5.06
FBtr0308249	FBtr0308249	5980.00	5808.72	4.90	0.12	0.10
FBtr0308251	FBtr0308251	7548.00	7376.72	0.00	0.00	0.00
FBtr0308252	FBtr0308252	7557.00	7385.72	4.20	0.08	0.07
FBtr0308253	FBtr0308253	18006.00	17834.72	477.58	3.87	3.22
FBtr0308254	FBtr0308254	17733.00	17561.72	54.36	0.45	0.37
FBtr0308255	FBtr0308255	17731.00	17559.72	255.13	2.10	1.75
FBtr0308256	FBtr0308256	1173.00	1001.72	0.00	0.00	0.00
FBtr0308257	FBtr0308257	5730.00	5558.72	0.00	0.00	0.00
FBtr0308292	FBtr0308292	1456.00	1284.72	0.00	0.00	0.00
FBtr0308293	FBtr0308293	1305.00	1133.72	0.00	0.00	0.00
FBtr0308294	FBtr0308294	1398.00	1226.72	0.00	0.00	0.00
FBtr0308296	FBtr0308296	1349.00	1177.72	123.20	15.10	12.60
FBtr0308297	FBtr0308297	7050.00	6878.72	79.61	1.67	1.39
FBtr0308298	FBtr0308298	2675.00	2503.72	0.00	0.00	0.00
FBtr0308299	FBtr0308299	3496.00	3324.72	0.00	0.00	0.00
FBtr0308305	FBtr0308305	904.00	732.72	0.00	0.00	0.00
FBtr0308308	FBtr0308308	11700.00	11528.72	18.01	0.23	0.19
FBtr0308309	FBtr0308309	11745.00	11573.72	0.00	0.00	0.00
FBtr0308310	FBtr0308310	5515.00	5343.72	2.64	0.07	0.06
FBtr0308311	FBtr0308311	2667.00	2495.72	0.00	0.00	0.00
FBtr0308312	FBtr0308312	2462.00	2290.72	0.00	0.00	0.00
FBtr0308313	FBtr0308313	2447.00	2275.72	0.00	0.00	0.00
FBtr0308314	FBtr0308314	3235.00	3063.72	0.00	0.00	0.00
FBtr0308315	FBtr0308315	2733.00	2561.72	0.00	0.00	0.00
FBtr0308316	FBtr0308316	2433.00	2261.72	1.00	0.06	0.05
FBtr0308317	FBtr0308317	2465.00	2293.72	0.00	0.00	0.00
FBtr0308318	FBtr0308318	2502.00	2330.72	0.00	0.00	0.00
FBtr0308319	FBtr0308319	4368.00	4196.72	0.00	0.00	0.00
FBtr0308320	FBtr0308320	3151.00	2979.72	20.54	1.00	0.83
FBtr0308321	FBtr0308321	6762.00	6590.72	139.65	3.06	2.55
FBtr0308322	FBtr0308322	3799.00	3627.72	104.88	4.17	3.48
FBtr0308323	FBtr0308323	6713.00	6541.72	0.00	0.00	0.00
FBtr0308324	FBtr0308324	6806.00	6634.72	0.00	0.00	0.00
FBtr0308325	FBtr0308325	7938.00	7766.72	0.00	0.00	0.00
FBtr0308326	FBtr0308326	6286.00	6114.72	23.58	0.56	0.46
FBtr0308327	FBtr0308327	8457.00	8285.72	0.00	0.00	0.00
FBtr0308328	FBtr0308328	8643.00	8471.72	0.00	0.00	0.00
FBtr0308329	FBtr0308329	7097.00	6925.72	772.52	16.10	13.43
FBtr0308330	FBtr0308330	5464.00	5292.72	0.00	0.00	0.00
FBtr0308331	FBtr0308331	1509.00	1337.72	2.52	0.27	0.23
FBtr0308332	FBtr0308332	2354.00	2182.72	0.00	0.00	0.00
FBtr0308333	FBtr0308333	788.00	616.73	395.82	92.64	77.27
FBtr0308334	FBtr0308334	694.00	522.73	125.50	34.66	28.91
FBtr0308335	FBtr0308335	882.00	710.73	11.37	2.31	1.93
FBtr0308336	FBtr0308336	950.00	778.72	31.48	5.83	4.87
FBtr0308337	FBtr0308337	3249.00	3077.72	0.00	0.00	0.00
FBtr0308338	FBtr0308338	2243.00	2071.72	174.25	12.14	10.13
FBtr0308339	FBtr0308339	1499.00	1327.72	296.61	32.25	26.90
FBtr0308342	FBtr0308342	11631.00	11459.72	0.00	0.00	0.00
FBtr0308343	FBtr0308343	11368.00	11196.72	0.00	0.00	0.00
FBtr0308344	FBtr0308344	10469.00	10297.72	199.05	2.79	2.33
FBtr0308345	FBtr0308345	12929.00	12757.72	86.84	0.98	0.82
FBtr0308346	FBtr0308346	11335.00	11163.72	0.00	0.00	0.00
FBtr0308347	FBtr0308347	11512.00	11340.72	28.30	0.36	0.30
FBtr0308348	FBtr0308348	1148.00	976.72	1.00	0.15	0.12
FBtr0308349	FBtr0308349	1935.00	1763.72	13.79	1.13	0.94
FBtr0308350	FBtr0308350	1855.00	1683.72	0.00	0.00	0.00
FBtr0308351	FBtr0308351	1134.00	962.72	0.00	0.00	0.00
FBtr0308352	FBtr0308352	1643.00	1471.72	110.75	10.86	9.06
FBtr0308353	FBtr0308353	809.00	637.73	837.77	189.62	158.17
FBtr0308361	FBtr0308361	1111.00	939.72	0.00	0.00	0.00
FBtr0308362	FBtr0308362	1508.00	1336.72	0.00	0.00	0.00
FBtr0308363	FBtr0308363	2917.00	2745.72	0.00	0.00	0.00
FBtr0308492	FBtr0308492	575.00	403.74	0.00	0.00	0.00
FBtr0308493	FBtr0308493	1047.00	875.72	0.00	0.00	0.00
FBtr0308494	FBtr0308494	896.00	724.72	0.00	0.00	0.00
FBtr0308495	FBtr0308495	3589.00	3417.72	0.00	0.00	0.00
FBtr0308497	FBtr0308497	988.00	816.72	0.00	0.00	0.00
FBtr0308498	FBtr0308498	10557.00	10385.72	0.00	0.00	0.00
FBtr0308502	FBtr0308502	2496.00	2324.72	307.51	19.09	15.93
FBtr0308561	FBtr0308561	1577.00	1405.72	0.00	0.00	0.00
FBtr0308562	FBtr0308562	5710.00	5538.72	215.65	5.62	4.69
FBtr0308563	FBtr0308563	5431.00	5259.72	0.00	0.00	0.00
FBtr0308564	FBtr0308564	5523.00	5351.72	0.00	0.00	0.00
FBtr0308565	FBtr0308565	3230.00	3058.72	4.02	0.19	0.16
FBtr0308566	FBtr0308566	1973.00	1801.72	26.58	2.13	1.78
FBtr0308567	FBtr0308567	1389.00	1217.72	196.55	23.30	19.43
FBtr0308568	FBtr0308568	1571.00	1399.72	0.00	0.00	0.00
FBtr0308569	FBtr0308569	1554.00	1382.72	12.00	1.25	1.04
FBtr0308570	FBtr0308570	2405.00	2233.72	973.15	62.89	52.45
FBtr0308571	FBtr0308571	2368.00	2196.72	1329.85	87.38	72.89
FBtr0308572	FBtr0308572	1085.00	913.72	0.00	0.00	0.00
FBtr0308574	FBtr0308574	1988.00	1816.72	0.00	0.00	0.00
FBtr0308575	FBtr0308575	2212.00	2040.72	0.00	0.00	0.00
FBtr0308576	FBtr0308576	5487.00	5315.72	864.32	23.47	19.58
FBtr0308577	FBtr0308577	1913.00	1741.72	192.59	15.96	13.31
FBtr0308578	FBtr0308578	2379.00	2207.72	524.63	34.30	28.61
FBtr0308579	FBtr0308579	1248.00	1076.72	0.00	0.00	0.00
FBtr0308580	FBtr0308580	5976.00	5804.72	2.73	0.07	0.06
FBtr0308581	FBtr0308581	4905.00	4733.72	53.43	1.63	1.36
FBtr0308582	FBtr0308582	4431.00	4259.72	144.22	4.89	4.08
FBtr0308583	FBtr0308583	6218.00	6046.72	182.99	4.37	3.64
FBtr0308584	FBtr0308584	4309.00	4137.72	164.08	5.72	4.77
FBtr0308585	FBtr0308585	879.00	707.73	0.00	0.00	0.00
FBtr0308589	FBtr0308589	6282.00	6110.72	25.81	0.61	0.51
FBtr0308590	FBtr0308590	2923.00	2751.72	0.00	0.00	0.00
FBtr0308591	FBtr0308591	6951.00	6779.72	0.00	0.00	0.00
FBtr0308592	FBtr0308592	1575.00	1403.72	297.27	30.57	25.50
FBtr0308593	FBtr0308593	1601.00	1429.72	0.00	0.00	0.00
FBtr0308594	FBtr0308594	1503.00	1331.72	54.80	5.94	4.95
FBtr0308595	FBtr0308595	1771.00	1599.72	0.00	0.00	0.00
FBtr0308596	FBtr0308596	8707.00	8535.72	0.00	0.00	0.00
FBtr0308597	FBtr0308597	3817.00	3645.72	0.00	0.00	0.00
