gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
FBtr0333836	FBtr0333836	8589.00	8407.11	0.00	0.00	0.00
FBtr0333837	FBtr0333837	2640.00	2458.11	0.00	0.00	0.00
FBtr0333838	FBtr0333838	4822.00	4640.11	93.07	2.45	1.96
FBtr0333839	FBtr0333839	3996.00	3814.11	472.09	15.10	12.12
FBtr0333840	FBtr0333840	4044.00	3862.11	11.84	0.37	0.30
FBtr0333841	FBtr0333841	4051.00	3869.11	0.00	0.00	0.00
FBtr0333842	FBtr0333842	4762.00	4580.11	0.00	0.00	0.00
FBtr0333843	FBtr0333843	756.00	574.12	0.00	0.00	0.00
FBtr0333844	FBtr0333844	600.00	418.14	0.00	0.00	0.00
FBtr0333845	FBtr0333845	1592.00	1410.11	0.00	0.00	0.00
FBtr0333846	FBtr0333846	1939.00	1757.11	0.00	0.00	0.00
FBtr0333847	FBtr0333847	2589.00	2407.11	0.00	0.00	0.00
FBtr0333850	FBtr0333850	8642.00	8460.11	787.56	11.35	9.11
FBtr0333851	FBtr0333851	7528.00	7346.11	495.03	8.22	6.60
FBtr0333852	FBtr0333852	4934.00	4752.11	201.68	5.18	4.16
FBtr0333853	FBtr0333853	3552.00	3370.11	13.20	0.48	0.38
FBtr0333855	FBtr0333855	1395.00	1213.11	227.00	22.82	18.32
FBtr0333856	FBtr0333856	2106.00	1924.11	31.11	1.97	1.58
FBtr0333857	FBtr0333857	2079.00	1897.11	0.00	0.00	0.00
FBtr0333858	FBtr0333858	11231.00	11049.11	815.31	9.00	7.23
FBtr0333859	FBtr0333859	11049.00	10867.11	0.00	0.00	0.00
FBtr0333860	FBtr0333860	10920.00	10738.11	48.96	0.56	0.45
FBtr0333861	FBtr0333861	9015.00	8833.11	0.00	0.00	0.00
FBtr0333862	FBtr0333862	2226.00	2044.11	1.00	0.06	0.05
FBtr0333863	FBtr0333863	1876.00	1694.11	0.00	0.00	0.00
FBtr0333864	FBtr0333864	3122.00	2940.11	0.00	0.00	0.00
FBtr0333865	FBtr0333865	2532.00	2350.11	95.35	4.95	3.97
FBtr0333866	FBtr0333866	1836.00	1654.11	5.59	0.41	0.33
FBtr0333867	FBtr0333867	1153.00	971.11	338.56	42.52	34.14
FBtr0333869	FBtr0333869	2984.00	2802.11	46.67	2.03	1.63
FBtr0333870	FBtr0333870	439.00	257.16	45.59	21.62	17.36
FBtr0333871	FBtr0333871	424.00	242.17	6.09	3.07	2.46
FBtr0333872	FBtr0333872	426.00	244.17	9.08	4.54	3.64
FBtr0333873	FBtr0333873	520.00	338.15	1.25	0.45	0.36
FBtr0333874	FBtr0333874	568.00	386.14	0.00	0.00	0.00
FBtr0333875	FBtr0333875	1126.00	944.11	0.00	0.00	0.00
FBtr0333876	FBtr0333876	4236.00	4054.11	192.87	5.80	4.66
FBtr0333877	FBtr0333877	3920.00	3738.11	49.13	1.60	1.29
FBtr0333878	FBtr0333878	1221.00	1039.11	28.07	3.29	2.64
FBtr0333879	FBtr0333879	6226.00	6044.11	0.00	0.00	0.00
FBtr0333880	FBtr0333880	12610.00	12428.11	21.28	0.21	0.17
FBtr0333881	FBtr0333881	12495.00	12313.11	56.85	0.56	0.45
FBtr0333882	FBtr0333882	945.00	763.12	38.12	6.09	4.89
FBtr0333883	FBtr0333883	1583.00	1401.11	15.99	1.39	1.12
FBtr0333884	FBtr0333884	1492.00	1310.11	0.00	0.00	0.00
FBtr0333885	FBtr0333885	1793.00	1611.11	7.17	0.54	0.44
FBtr0333886	FBtr0333886	2991.00	2809.11	9.06	0.39	0.32
FBtr0333887	FBtr0333887	4498.00	4316.11	0.00	0.00	0.00
FBtr0333888	FBtr0333888	8968.00	8786.11	0.00	0.00	0.00
FBtr0333889	FBtr0333889	8444.00	8262.11	0.00	0.00	0.00
FBtr0333890	FBtr0333890	193.00	15.05	0.00	0.00	0.00
FBtr0333891	FBtr0333891	1135.00	953.11	69.41	8.88	7.13
FBtr0333892	FBtr0333892	3741.00	3559.11	0.00	0.00	0.00
FBtr0333893	FBtr0333893	3204.00	3022.11	0.00	0.00	0.00
FBtr0333894	FBtr0333894	3348.00	3166.11	0.00	0.00	0.00
FBtr0333895	FBtr0333895	3491.00	3309.11	2267.99	83.60	67.11
FBtr0333896	FBtr0333896	4347.00	4165.11	82.29	2.41	1.93
FBtr0333897	FBtr0333897	1845.00	1663.11	2.00	0.15	0.12
FBtr0333898	FBtr0333898	7596.00	7414.11	0.00	0.00	0.00
FBtr0333899	FBtr0333899	7491.00	7309.11	0.00	0.00	0.00
FBtr0333901	FBtr0333901	4586.00	4404.11	0.00	0.00	0.00
FBtr0333902	FBtr0333902	4483.00	4301.11	0.00	0.00	0.00
FBtr0333903	FBtr0333903	2942.00	2760.11	17.95	0.79	0.64
FBtr0333904	FBtr0333904	2512.00	2330.11	221.95	11.62	9.33
FBtr0333907	FBtr0333907	1845.00	1663.11	0.00	0.00	0.00
FBtr0333908	FBtr0333908	3942.00	3760.11	0.00	0.00	0.00
FBtr0333909	FBtr0333909	1095.00	913.11	0.00	0.00	0.00
FBtr0333910	FBtr0333910	1224.00	1042.11	30.28	3.54	2.85
FBtr0333911	FBtr0333911	1163.00	981.11	5.42	0.67	0.54
FBtr0333912	FBtr0333912	2506.00	2324.11	66.43	3.49	2.80
FBtr0333913	FBtr0333913	2326.00	2144.11	7.42	0.42	0.34
FBtr0333914	FBtr0333914	2560.00	2378.11	3.34	0.17	0.14
FBtr0333915	FBtr0333915	3103.00	2921.11	29.00	1.21	0.97
FBtr0333917	FBtr0333917	1861.00	1679.11	0.00	0.00	0.00
FBtr0333918	FBtr0333918	1253.00	1071.11	0.00	0.00	0.00
FBtr0333920	FBtr0333920	1892.00	1710.11	0.00	0.00	0.00
FBtr0333921	FBtr0333921	1511.00	1329.11	9.51	0.87	0.70
FBtr0333922	FBtr0333922	3103.00	2921.11	0.00	0.00	0.00
FBtr0333923	FBtr0333923	1348.00	1166.11	22.13	2.31	1.86
FBtr0333925	FBtr0333925	3856.00	3674.11	13.89	0.46	0.37
FBtr0333926	FBtr0333926	1256.00	1074.11	0.00	0.00	0.00
FBtr0333927	FBtr0333927	6650.00	6468.11	0.00	0.00	0.00
FBtr0333928	FBtr0333928	2280.00	2098.11	50.61	2.94	2.36
FBtr0333929	FBtr0333929	788.00	606.12	105.75	21.28	17.08
FBtr0333930	FBtr0333930	1601.00	1419.11	1.75	0.15	0.12
FBtr0333931	FBtr0333931	2549.00	2367.11	941.12	48.49	38.93
FBtr0333932	FBtr0333932	691.00	509.13	0.00	0.00	0.00
FBtr0333934	FBtr0333934	2476.00	2294.11	0.00	0.00	0.00
FBtr0333935	FBtr0333935	1843.00	1661.11	13.00	0.95	0.77
FBtr0333937	FBtr0333937	1641.00	1459.11	35.00	2.93	2.35
FBtr0333939	FBtr0333939	9335.00	9153.11	0.00	0.00	0.00
FBtr0333940	FBtr0333940	6175.00	5993.11	0.00	0.00	0.00
FBtr0333941	FBtr0333941	9281.00	9099.11	1173.79	15.73	12.63
FBtr0333942	FBtr0333942	9302.00	9120.11	0.00	0.00	0.00
FBtr0333943	FBtr0333943	9326.00	9144.11	0.00	0.00	0.00
FBtr0333944	FBtr0333944	9225.00	9043.11	55.88	0.75	0.61
FBtr0333945	FBtr0333945	9233.00	9051.11	0.00	0.00	0.00
FBtr0333946	FBtr0333946	6007.00	5825.11	209.80	4.39	3.53
FBtr0333947	FBtr0333947	9473.00	9291.11	245.35	3.22	2.59
FBtr0333948	FBtr0333948	6177.00	5995.11	204.63	4.16	3.34
FBtr0333949	FBtr0333949	2618.00	2436.11	0.00	0.00	0.00
FBtr0333951	FBtr0333951	423.00	241.17	0.00	0.00	0.00
FBtr0333952	FBtr0333952	4541.00	4359.11	98.12	2.75	2.20
FBtr0333953	FBtr0333953	3168.00	2986.11	0.00	0.00	0.00
FBtr0333954	FBtr0333954	3153.00	2971.11	15.77	0.65	0.52
FBtr0333955	FBtr0333955	3086.00	2904.11	9.31	0.39	0.31
FBtr0333956	FBtr0333956	3564.00	3382.11	38.40	1.38	1.11
FBtr0333957	FBtr0333957	3258.00	3076.11	20.94	0.83	0.67
FBtr0333958	FBtr0333958	3501.00	3319.11	1600.40	58.81	47.21
FBtr0333959	FBtr0333959	3082.00	2900.11	0.00	0.00	0.00
FBtr0333960	FBtr0333960	3157.00	2975.11	0.00	0.00	0.00
FBtr0333961	FBtr0333961	11114.00	10932.11	4.06	0.05	0.04
FBtr0333962	FBtr0333962	12307.00	12125.11	0.00	0.00	0.00
FBtr0333963	FBtr0333963	1266.00	1084.11	0.00	0.00	0.00
FBtr0333964	FBtr0333964	794.00	612.12	0.00	0.00	0.00
FBtr0333967	FBtr0333967	2998.00	2816.11	0.00	0.00	0.00
FBtr0333969	FBtr0333969	3800.00	3618.11	0.00	0.00	0.00
FBtr0333970	FBtr0333970	4928.00	4746.11	0.00	0.00	0.00
FBtr0333971	FBtr0333971	805.00	623.12	0.00	0.00	0.00
FBtr0333972	FBtr0333972	4957.00	4775.11	209.23	5.34	4.29
FBtr0333973	FBtr0333973	4986.00	4804.11	0.00	0.00	0.00
FBtr0333974	FBtr0333974	5089.00	4907.11	0.00	0.00	0.00
FBtr0334005	FBtr0334005	3261.00	3079.11	0.00	0.00	0.00
FBtr0334006	FBtr0334006	2777.00	2595.11	0.00	0.00	0.00
FBtr0334007	FBtr0334007	2732.00	2550.11	0.00	0.00	0.00
FBtr0334008	FBtr0334008	2936.00	2754.11	0.00	0.00	0.00
FBtr0334011	FBtr0334011	2918.00	2736.11	0.00	0.00	0.00
FBtr0334012	FBtr0334012	1508.00	1326.11	0.00	0.00	0.00
FBtr0334014	FBtr0334014	1487.00	1305.11	17.00	1.59	1.28
FBtr0334025	FBtr0334025	5086.00	4904.11	2.38	0.06	0.05
FBtr0334026	FBtr0334026	884.00	702.12	0.00	0.00	0.00
FBtr0334027	FBtr0334027	1546.00	1364.11	2.36	0.21	0.17
FBtr0334028	FBtr0334028	1951.00	1769.11	0.00	0.00	0.00
FBtr0334029	FBtr0334029	553.00	371.14	1957.57	643.33	516.44
FBtr0334030	FBtr0334030	4013.00	3831.11	2.95	0.09	0.08
FBtr0334031	FBtr0334031	2636.00	2454.11	0.00	0.00	0.00
FBtr0334033	FBtr0334033	1683.00	1501.11	0.00	0.00	0.00
FBtr0334034	FBtr0334034	1543.00	1361.11	0.00	0.00	0.00
FBtr0334035	FBtr0334035	5059.00	4877.11	124.75	3.12	2.50
FBtr0334036	FBtr0334036	2227.00	2045.11	5.09	0.30	0.24
FBtr0334037	FBtr0334037	1878.00	1696.11	0.00	0.00	0.00
FBtr0334038	FBtr0334038	1429.00	1247.11	0.00	0.00	0.00
FBtr0334039	FBtr0334039	1905.00	1723.11	14.61	1.03	0.83
FBtr0334040	FBtr0334040	2485.00	2303.11	13.95	0.74	0.59
FBtr0334041	FBtr0334041	1375.00	1193.11	152.81	15.62	12.54
FBtr0334042	FBtr0334042	2927.00	2745.11	124.43	5.53	4.44
FBtr0334043	FBtr0334043	3937.00	3755.11	0.00	0.00	0.00
FBtr0334044	FBtr0334044	3935.00	3753.11	0.00	0.00	0.00
FBtr0334046	FBtr0334046	701.00	519.13	0.00	0.00	0.00
FBtr0334053	FBtr0334053	4924.00	4742.11	3360.13	86.43	69.38
FBtr0334054	FBtr0334054	2251.00	2069.11	8.98	0.53	0.42
FBtr0334056	FBtr0334056	1140.00	958.11	0.00	0.00	0.00
FBtr0334057	FBtr0334057	1811.00	1629.11	0.00	0.00	0.00
FBtr0334059	FBtr0334059	1812.00	1630.11	0.00	0.00	0.00
FBtr0334060	FBtr0334060	14636.00	14454.11	0.00	0.00	0.00
FBtr0334061	FBtr0334061	5268.00	5086.11	0.00	0.00	0.00
FBtr0334062	FBtr0334062	2261.00	2079.11	0.00	0.00	0.00
FBtr0334063	FBtr0334063	2232.00	2050.11	0.00	0.00	0.00
FBtr0334064	FBtr0334064	6257.00	6075.11	0.00	0.00	0.00
FBtr0334066	FBtr0334066	557.00	375.14	0.00	0.00	0.00
FBtr0334067	FBtr0334067	2479.00	2297.11	0.00	0.00	0.00
FBtr0334068	FBtr0334068	1686.00	1504.11	1.00	0.08	0.07
FBtr0334069	FBtr0334069	1384.00	1202.11	0.00	0.00	0.00
FBtr0334070	FBtr0334070	6737.00	6555.11	6.00	0.11	0.09
FBtr0334071	FBtr0334071	6755.00	6573.11	0.00	0.00	0.00
FBtr0334072	FBtr0334072	5090.00	4908.11	8.25	0.21	0.16
FBtr0334073	FBtr0334073	2540.00	2358.11	21.40	1.11	0.89
FBtr0334074	FBtr0334074	2525.00	2343.11	625.60	32.57	26.14
FBtr0334075	FBtr0334075	1911.00	1729.11	6.50	0.46	0.37
FBtr0334076	FBtr0334076	2200.00	2018.11	0.00	0.00	0.00
FBtr0334077	FBtr0334077	3878.00	3696.11	19.00	0.63	0.50
FBtr0334078	FBtr0334078	3148.00	2966.11	103.79	4.27	3.43
FBtr0334079	FBtr0334079	4435.00	4253.11	0.00	0.00	0.00
FBtr0334080	FBtr0334080	4757.00	4575.11	83.27	2.22	1.78
FBtr0334081	FBtr0334081	1063.00	881.11	0.00	0.00	0.00
FBtr0334082	FBtr0334082	1175.00	993.11	0.00	0.00	0.00
FBtr0334084	FBtr0334084	1034.00	852.11	0.00	0.00	0.00
FBtr0334085	FBtr0334085	1628.00	1446.11	0.00	0.00	0.00
FBtr0334086	FBtr0334086	1026.00	844.11	0.00	0.00	0.00
FBtr0334087	FBtr0334087	1585.00	1403.11	2447.07	212.72	170.77
FBtr0334088	FBtr0334088	5378.00	5196.11	87.80	2.06	1.65
FBtr0334089	FBtr0334089	4509.00	4327.11	0.00	0.00	0.00
FBtr0334090	FBtr0334090	1619.00	1437.11	0.00	0.00	0.00
FBtr0334091	FBtr0334091	2228.00	2046.11	20.76	1.24	0.99
FBtr0334092	FBtr0334092	2262.00	2080.11	53.95	3.16	2.54
FBtr0334093	FBtr0334093	2193.00	2011.11	96.42	5.85	4.69
FBtr0334094	FBtr0334094	714.00	532.13	780.83	178.98	143.68
FBtr0334096	FBtr0334096	3265.00	3083.11	0.00	0.00	0.00
FBtr0334098	FBtr0334098	2146.00	1964.11	7.03	0.44	0.35
FBtr0334099	FBtr0334099	2640.00	2458.11	4.97	0.25	0.20
FBtr0334100	FBtr0334100	3963.00	3781.11	27.99	0.90	0.72
FBtr0334102	FBtr0334102	4156.00	3974.11	194.98	5.98	4.80
FBtr0334103	FBtr0334103	2679.00	2497.11	0.00	0.00	0.00
FBtr0334105	FBtr0334105	2225.00	2043.11	0.00	0.00	0.00
FBtr0334108	FBtr0334108	390.00	208.17	0.00	0.00	0.00
FBtr0334109	FBtr0334109	5502.00	5320.11	34.00	0.78	0.63
FBtr0334110	FBtr0334110	5969.00	5787.11	0.00	0.00	0.00
FBtr0334111	FBtr0334111	1310.00	1128.11	22.61	2.44	1.96
FBtr0334113	FBtr0334113	1328.00	1146.11	117.50	12.50	10.04
FBtr0334114	FBtr0334114	648.00	466.13	0.00	0.00	0.00
FBtr0334115	FBtr0334115	1067.00	885.11	0.00	0.00	0.00
FBtr0334116	FBtr0334116	544.00	362.14	0.00	0.00	0.00
FBtr0334119	FBtr0334119	2308.00	2126.11	611.77	35.10	28.17
FBtr0334120	FBtr0334120	2281.00	2099.11	56.51	3.28	2.64
FBtr0334121	FBtr0334121	2691.00	2509.11	3.22	0.16	0.13
FBtr0334122	FBtr0334122	2431.00	2249.11	3.33	0.18	0.15
FBtr0334123	FBtr0334123	2415.00	2233.11	0.00	0.00	0.00
FBtr0334124	FBtr0334124	2691.00	2509.11	3.22	0.16	0.13
FBtr0334125	FBtr0334125	2308.00	2126.11	611.77	35.10	28.17
FBtr0334126	FBtr0334126	2281.00	2099.11	56.51	3.28	2.64
FBtr0334127	FBtr0334127	2415.00	2233.11	0.00	0.00	0.00
FBtr0334128	FBtr0334128	2431.00	2249.11	3.33	0.18	0.15
FBtr0334130	FBtr0334130	1247.00	1065.11	0.00	0.00	0.00
FBtr0334131	FBtr0334131	1406.00	1224.11	0.00	0.00	0.00
FBtr0334132	FBtr0334132	1240.00	1058.11	17.00	1.96	1.57
FBtr0334134	FBtr0334134	1273.00	1091.11	31.00	3.47	2.78
FBtr0334135	FBtr0334135	4703.00	4521.11	0.00	0.00	0.00
FBtr0334136	FBtr0334136	3862.00	3680.11	92.39	3.06	2.46
FBtr0334137	FBtr0334137	4561.00	4379.11	8.61	0.24	0.19
FBtr0334138	FBtr0334138	5563.00	5381.11	0.00	0.00	0.00
FBtr0334139	FBtr0334139	4203.00	4021.11	0.00	0.00	0.00
FBtr0334140	FBtr0334140	5704.00	5522.11	0.00	0.00	0.00
FBtr0334141	FBtr0334141	5321.00	5139.11	0.00	0.00	0.00
FBtr0334142	FBtr0334142	5071.00	4889.11	0.00	0.00	0.00
FBtr0334143	FBtr0334143	725.00	543.13	13.31	2.99	2.40
FBtr0334144	FBtr0334144	571.00	389.14	247.24	77.49	62.21
FBtr0334145	FBtr0334145	977.00	795.12	4.76	0.73	0.59
FBtr0334146	FBtr0334146	1279.00	1097.11	16.79	1.87	1.50
FBtr0334147	FBtr0334147	1247.00	1065.11	13.00	1.49	1.20
FBtr0334148	FBtr0334148	1177.00	995.11	52.99	6.49	5.21
FBtr0334149	FBtr0334149	1122.00	940.11	24.22	3.14	2.52
FBtr0334150	FBtr0334150	940.00	758.12	100.50	16.17	12.98
FBtr0334151	FBtr0334151	752.00	570.12	303.50	64.93	52.12
FBtr0334152	FBtr0334152	846.00	664.12	148.00	27.18	21.82
FBtr0334153	FBtr0334153	1658.00	1476.11	33.72	2.79	2.24
FBtr0334154	FBtr0334154	1086.00	904.11	0.00	0.00	0.00
FBtr0334155	FBtr0334155	2640.00	2458.11	0.00	0.00	0.00
FBtr0334156	FBtr0334156	2439.00	2257.11	401.99	21.72	17.44
FBtr0334157	FBtr0334157	2764.00	2582.11	67.89	3.21	2.57
FBtr0334158	FBtr0334158	2704.00	2522.11	74.86	3.62	2.91
FBtr0334159	FBtr0334159	2476.00	2294.11	0.00	0.00	0.00
FBtr0334160	FBtr0334160	2530.00	2348.11	0.00	0.00	0.00
FBtr0334161	FBtr0334161	2261.00	2079.11	0.00	0.00	0.00
FBtr0334162	FBtr0334162	1893.00	1711.11	51.81	3.69	2.96
FBtr0334163	FBtr0334163	1643.00	1461.11	8.55	0.71	0.57
FBtr0334164	FBtr0334164	2417.00	2235.11	342.21	18.67	14.99
FBtr0334165	FBtr0334165	2720.00	2538.11	33.83	1.63	1.31
FBtr0334166	FBtr0334166	2253.00	2071.11	0.00	0.00	0.00
FBtr0334167	FBtr0334167	2255.00	2073.11	0.00	0.00	0.00
FBtr0334168	FBtr0334168	7023.00	6841.11	52.35	0.93	0.75
FBtr0334169	FBtr0334169	900.00	718.12	406.21	68.99	55.39
FBtr0334170	FBtr0334170	1229.00	1047.11	0.00	0.00	0.00
FBtr0334171	FBtr0334171	4432.00	4250.11	107.10	3.07	2.47
FBtr0334172	FBtr0334172	4792.00	4610.11	83.85	2.22	1.78
FBtr0334173	FBtr0334173	4686.00	4504.11	23.89	0.65	0.52
FBtr0334174	FBtr0334174	2008.00	1826.11	1120.35	74.83	60.07
FBtr0334175	FBtr0334175	2144.00	1962.11	0.00	0.00	0.00
FBtr0334176	FBtr0334176	2011.00	1829.11	0.00	0.00	0.00
FBtr0334265	FBtr0334265	6378.00	6196.11	14.16	0.28	0.22
FBtr0334266	FBtr0334266	5112.00	4930.11	0.00	0.00	0.00
FBtr0334274	FBtr0334274	1607.00	1425.11	153.25	13.12	10.53
FBtr0334275	FBtr0334275	2337.00	2155.11	133.03	7.53	6.04
FBtr0334276	FBtr0334276	2496.00	2314.11	779.72	41.10	32.99
FBtr0334277	FBtr0334277	1725.00	1543.11	50.68	4.01	3.22
FBtr0334278	FBtr0334278	7784.00	7602.11	851.59	13.66	10.97
FBtr0334279	FBtr0334279	7200.00	7018.11	32.46	0.56	0.45
FBtr0334280	FBtr0334280	7718.00	7536.11	62.48	1.01	0.81
FBtr0334281	FBtr0334281	6531.00	6349.11	0.00	0.00	0.00
FBtr0334282	FBtr0334282	1946.00	1764.11	11.12	0.77	0.62
FBtr0334283	FBtr0334283	5443.00	5261.11	2.88	0.07	0.05
FBtr0334284	FBtr0334284	3239.00	3057.11	0.00	0.00	0.00
FBtr0334285	FBtr0334285	7376.00	7194.11	0.00	0.00	0.00
FBtr0334286	FBtr0334286	8811.00	8629.11	37.70	0.53	0.43
FBtr0334287	FBtr0334287	5606.00	5424.11	17.54	0.39	0.32
FBtr0334288	FBtr0334288	3037.00	2855.11	0.00	0.00	0.00
FBtr0334289	FBtr0334289	2713.00	2531.11	3.17	0.15	0.12
FBtr0334290	FBtr0334290	8309.00	8127.11	0.00	0.00	0.00
FBtr0334291	FBtr0334291	7481.00	7299.11	4.59	0.08	0.06
FBtr0334292	FBtr0334292	14849.00	14667.11	0.00	0.00	0.00
FBtr0334293	FBtr0334293	8282.00	8100.11	0.00	0.00	0.00
FBtr0334294	FBtr0334294	4568.00	4386.11	0.00	0.00	0.00
FBtr0334295	FBtr0334295	4640.00	4458.11	0.00	0.00	0.00
FBtr0334296	FBtr0334296	4619.00	4437.11	0.00	0.00	0.00
FBtr0334297	FBtr0334297	1006.00	824.11	0.00	0.00	0.00
FBtr0334298	FBtr0334298	3856.00	3674.11	2.06	0.07	0.05
FBtr0334299	FBtr0334299	5818.00	5636.11	395.42	8.56	6.87
FBtr0334300	FBtr0334300	6722.00	6540.11	0.00	0.00	0.00
FBtr0334301	FBtr0334301	3101.00	2919.11	37.24	1.56	1.25
FBtr0334302	FBtr0334302	4002.00	3820.11	267.66	8.55	6.86
FBtr0334303	FBtr0334303	2492.00	2310.11	0.00	0.00	0.00
FBtr0334304	FBtr0334304	3624.00	3442.11	106.77	3.78	3.04
FBtr0334305	FBtr0334305	10984.00	10802.11	418.91	4.73	3.80
FBtr0334306	FBtr0334306	4940.00	4758.11	1460.29	37.43	30.05
FBtr0334307	FBtr0334307	933.00	751.12	323.94	52.60	42.23
FBtr0334308	FBtr0334308	2048.00	1866.11	52.15	3.41	2.74
FBtr0334309	FBtr0334309	1131.00	949.11	0.00	0.00	0.00
FBtr0334310	FBtr0334310	3535.00	3353.11	142.32	5.18	4.16
FBtr0334311	FBtr0334311	1169.00	987.11	75.58	9.34	7.50
FBtr0334312	FBtr0334312	2059.00	1877.11	0.00	0.00	0.00
FBtr0334313	FBtr0334313	2603.00	2421.11	105.57	5.32	4.27
FBtr0334314	FBtr0334314	2580.00	2398.11	360.06	18.31	14.70
FBtr0334315	FBtr0334315	2636.00	2454.11	111.97	5.56	4.47
FBtr0334317	FBtr0334317	801.00	619.12	0.00	0.00	0.00
FBtr0334318	FBtr0334318	2796.00	2614.11	20.78	0.97	0.78
FBtr0334319	FBtr0334319	3970.00	3788.11	1481.59	47.70	38.30
FBtr0334320	FBtr0334320	4110.00	3928.11	19.48	0.60	0.49
FBtr0334322	FBtr0334322	8396.00	8214.11	160.15	2.38	1.91
FBtr0334327	FBtr0334327	1901.00	1719.11	37.56	2.66	2.14
FBtr0334328	FBtr0334328	1873.00	1691.11	518.83	37.42	30.04
FBtr0334329	FBtr0334329	4569.00	4387.11	0.00	0.00	0.00
FBtr0334331	FBtr0334331	2072.00	1890.11	7.85	0.51	0.41
FBtr0334332	FBtr0334332	2186.00	2004.11	459.55	27.97	22.45
FBtr0334333	FBtr0334333	2323.00	2141.11	11.00	0.63	0.50
FBtr0334334	FBtr0334334	3210.00	3028.11	36.74	1.48	1.19
FBtr0334335	FBtr0334335	5610.00	5428.11	0.00	0.00	0.00
FBtr0334336	FBtr0334336	2963.00	2781.11	68.09	2.99	2.40
FBtr0334337	FBtr0334337	563.00	381.14	39.00	12.48	10.02
FBtr0334339	FBtr0334339	3479.00	3297.11	25.50	0.94	0.76
FBtr0334400	FBtr0334400	941.00	759.12	0.00	0.00	0.00
FBtr0334401	FBtr0334401	2675.00	2493.11	0.00	0.00	0.00
FBtr0334402	FBtr0334402	7334.00	7152.11	0.00	0.00	0.00
FBtr0334403	FBtr0334403	7331.00	7149.11	0.00	0.00	0.00
FBtr0334404	FBtr0334404	7718.00	7536.11	1994.37	32.28	25.91
FBtr0334405	FBtr0334405	7896.00	7714.11	100.68	1.59	1.28
FBtr0334407	FBtr0334407	4366.00	4184.11	7.00	0.20	0.16
FBtr0334408	FBtr0334408	1275.00	1093.11	8.00	0.89	0.72
FBtr0334409	FBtr0334409	1515.00	1333.11	0.00	0.00	0.00
FBtr0334453	FBtr0334453	950.00	768.12	12.64	2.01	1.61
FBtr0334454	FBtr0334454	5157.00	4975.11	144.89	3.55	2.85
FBtr0334455	FBtr0334455	1101.00	919.11	1043.83	138.52	111.20
FBtr0334456	FBtr0334456	3400.00	3218.11	15.32	0.58	0.47
FBtr0334457	FBtr0334457	3141.00	2959.11	173.59	7.16	5.74
FBtr0334458	FBtr0334458	3142.00	2960.11	0.00	0.00	0.00
FBtr0334459	FBtr0334459	2724.00	2542.11	0.00	0.00	0.00
FBtr0334460	FBtr0334460	2012.00	1830.11	7.00	0.47	0.37
FBtr0334461	FBtr0334461	2084.00	1902.11	0.00	0.00	0.00
FBtr0334462	FBtr0334462	693.00	511.13	0.00	0.00	0.00
FBtr0334463	FBtr0334463	4665.00	4483.11	9.80	0.27	0.21
FBtr0334464	FBtr0334464	8842.00	8660.11	74.89	1.05	0.85
FBtr0334465	FBtr0334465	7574.00	7392.11	57.24	0.94	0.76
FBtr0334467	FBtr0334467	333.00	151.19	3.29	2.65	2.13
FBtr0334468	FBtr0334468	5718.00	5536.11	83.15	1.83	1.47
FBtr0334478	FBtr0334478	392.00	210.17	0.00	0.00	0.00
FBtr0334479	FBtr0334479	5190.00	5008.11	0.00	0.00	0.00
FBtr0334482	FBtr0334482	25818.00	25636.11	213.00	1.01	0.81
FBtr0334483	FBtr0334483	27666.00	27484.11	0.00	0.00	0.00
FBtr0334484	FBtr0334484	700.00	518.13	0.00	0.00	0.00
FBtr0334486	FBtr0334486	1364.00	1182.11	0.00	0.00	0.00
FBtr0334487	FBtr0334487	9289.00	9107.11	417.93	5.60	4.49
FBtr0334488	FBtr0334488	2840.00	2658.11	0.00	0.00	0.00
FBtr0334489	FBtr0334489	2902.00	2720.11	0.00	0.00	0.00
FBtr0334492	FBtr0334492	3851.00	3669.11	0.00	0.00	0.00
FBtr0334493	FBtr0334493	4899.00	4717.11	2.00	0.05	0.04
FBtr0334494	FBtr0334494	4932.00	4750.11	0.00	0.00	0.00
FBtr0334495	FBtr0334495	2759.00	2577.11	13.00	0.62	0.49
FBtr0334496	FBtr0334496	851.00	669.12	0.00	0.00	0.00
FBtr0334497	FBtr0334497	1275.00	1093.11	3.21	0.36	0.29
FBtr0334498	FBtr0334498	8899.00	8717.11	4.31	0.06	0.05
FBtr0334499	FBtr0334499	1494.00	1312.11	0.00	0.00	0.00
FBtr0334500	FBtr0334500	1500.00	1318.11	76.73	7.10	5.70
FBtr0334501	FBtr0334501	1497.00	1315.11	49.58	4.60	3.69
FBtr0334502	FBtr0334502	1491.00	1309.11	13.26	1.24	0.99
FBtr0334503	FBtr0334503	1040.00	858.11	5.03	0.72	0.57
FBtr0334504	FBtr0334504	1721.00	1539.11	29.63	2.35	1.89
FBtr0334505	FBtr0334505	3671.00	3489.11	0.00	0.00	0.00
FBtr0334506	FBtr0334506	978.00	796.12	7.38	1.13	0.91
FBtr0334507	FBtr0334507	2862.00	2680.11	239.16	10.88	8.74
FBtr0334508	FBtr0334508	4486.00	4304.11	2.00	0.06	0.05
FBtr0334509	FBtr0334509	1045.00	863.11	341.57	48.27	38.75
