ROUND = 4724, SUM = 11396433, bChange = 0.00112037, totNum = 1
ROUND = 4725, SUM = 11396433, bChange = 0.00112037, totNum = 1
ROUND = 4726, SUM = 11396433, bChange = 0.00112038, totNum = 1
ROUND = 4727, SUM = 11396433, bChange = 0.00112038, totNum = 1
ROUND = 4728, SUM = 11396433, bChange = 0.00112039, totNum = 1
ROUND = 4729, SUM = 11396433, bChange = 0.0011204, totNum = 1
ROUND = 4730, SUM = 11396433, bChange = 0.0011204, totNum = 1
ROUND = 4731, SUM = 11396433, bChange = 0.00112041, totNum = 1
ROUND = 4732, SUM = 11396433, bChange = 0.00112042, totNum = 1
ROUND = 4733, SUM = 11396433, bChange = 0.00112042, totNum = 1
ROUND = 4734, SUM = 11396433, bChange = 0.00112043, totNum = 1
ROUND = 4735, SUM = 11396433.0000001, bChange = 0.00112043, totNum = 1
ROUND = 4736, SUM = 11396433, bChange = 0.00112044, totNum = 1
ROUND = 4737, SUM = 11396433.0000001, bChange = 0.00112045, totNum = 1
ROUND = 4738, SUM = 11396433, bChange = 0.00112045, totNum = 1
ROUND = 4739, SUM = 11396433, bChange = 0.00112046, totNum = 1
ROUND = 4740, SUM = 11396433, bChange = 0.00112046, totNum = 1
ROUND = 4741, SUM = 11396433, bChange = 0.00112047, totNum = 1
ROUND = 4742, SUM = 11396433, bChange = 0.00112048, totNum = 1
ROUND = 4743, SUM = 11396433, bChange = 0.00112048, totNum = 1
ROUND = 4744, SUM = 11396433.0000001, bChange = 0.00112049, totNum = 1
ROUND = 4745, SUM = 11396433, bChange = 0.00112049, totNum = 1
ROUND = 4746, SUM = 11396433.0000001, bChange = 0.0011205, totNum = 1
ROUND = 4747, SUM = 11396433, bChange = 0.00112051, totNum = 1
ROUND = 4748, SUM = 11396433, bChange = 0.00112051, totNum = 1
ROUND = 4749, SUM = 11396433, bChange = 0.00112052, totNum = 1
ROUND = 4750, SUM = 11396433, bChange = 0.00112052, totNum = 1
ROUND = 4751, SUM = 11396433, bChange = 0.00112053, totNum = 1
ROUND = 4752, SUM = 11396433, bChange = 0.00112054, totNum = 1
ROUND = 4753, SUM = 11396433, bChange = 0.00112054, totNum = 1
ROUND = 4754, SUM = 11396433, bChange = 0.00112055, totNum = 1
ROUND = 4755, SUM = 11396433, bChange = 0.00112055, totNum = 1
ROUND = 4756, SUM = 11396433, bChange = 0.00112056, totNum = 1
ROUND = 4757, SUM = 11396433.0000001, bChange = 0.00112057, totNum = 1
ROUND = 4758, SUM = 11396433, bChange = 0.00112057, totNum = 1
ROUND = 4759, SUM = 11396433, bChange = 0.00112058, totNum = 1
ROUND = 4760, SUM = 11396433, bChange = 0.00112058, totNum = 1
ROUND = 4761, SUM = 11396433.0000001, bChange = 0.00112059, totNum = 1
ROUND = 4762, SUM = 11396433, bChange = 0.0011206, totNum = 1
ROUND = 4763, SUM = 11396433.0000001, bChange = 0.0011206, totNum = 1
ROUND = 4764, SUM = 11396433, bChange = 0.00112061, totNum = 1
ROUND = 4765, SUM = 11396433, bChange = 0.00112061, totNum = 1
ROUND = 4766, SUM = 11396433, bChange = 0.00112062, totNum = 1
ROUND = 4767, SUM = 11396433, bChange = 0.00112062, totNum = 1
ROUND = 4768, SUM = 11396433, bChange = 0.00112063, totNum = 1
ROUND = 4769, SUM = 11396433, bChange = 0.00112064, totNum = 1
ROUND = 4770, SUM = 11396433, bChange = 0.00112064, totNum = 1
ROUND = 4771, SUM = 11396433, bChange = 0.00112065, totNum = 1
ROUND = 4772, SUM = 11396433.0000001, bChange = 0.00112065, totNum = 1
ROUND = 4773, SUM = 11396433, bChange = 0.00112066, totNum = 1
ROUND = 4774, SUM = 11396433.0000001, bChange = 0.00112067, totNum = 1
ROUND = 4775, SUM = 11396433, bChange = 0.00112067, totNum = 1
ROUND = 4776, SUM = 11396433, bChange = 0.00112068, totNum = 1
ROUND = 4777, SUM = 11396433, bChange = 0.00112068, totNum = 1
ROUND = 4778, SUM = 11396433, bChange = 0.00112069, totNum = 1
ROUND = 4779, SUM = 11396433, bChange = 0.00112069, totNum = 1
ROUND = 4780, SUM = 11396433, bChange = 0.0011207, totNum = 1
ROUND = 4781, SUM = 11396433, bChange = 0.00112071, totNum = 1
ROUND = 4782, SUM = 11396433, bChange = 0.00112071, totNum = 1
ROUND = 4783, SUM = 11396433.0000001, bChange = 0.00112072, totNum = 1
ROUND = 4784, SUM = 11396433, bChange = 0.00112072, totNum = 1
ROUND = 4785, SUM = 11396433, bChange = 0.00112073, totNum = 1
ROUND = 4786, SUM = 11396433, bChange = 0.00112074, totNum = 1
ROUND = 4787, SUM = 11396433, bChange = 0.00112074, totNum = 1
ROUND = 4788, SUM = 11396433, bChange = 0.00112075, totNum = 1
ROUND = 4789, SUM = 11396433.0000001, bChange = 0.00112075, totNum = 1
ROUND = 4790, SUM = 11396433.0000001, bChange = 0.00112076, totNum = 1
ROUND = 4791, SUM = 11396433.0000001, bChange = 0.00112076, totNum = 1
ROUND = 4792, SUM = 11396433, bChange = 0.00112077, totNum = 1
ROUND = 4793, SUM = 11396433.0000001, bChange = 0.00112078, totNum = 1
ROUND = 4794, SUM = 11396433, bChange = 0.00112078, totNum = 1
ROUND = 4795, SUM = 11396433, bChange = 0.00112079, totNum = 1
ROUND = 4796, SUM = 11396433, bChange = 0.00112079, totNum = 1
ROUND = 4797, SUM = 11396433, bChange = 0.0011208, totNum = 1
ROUND = 4798, SUM = 11396433, bChange = 0.0011208, totNum = 1
ROUND = 4799, SUM = 11396433, bChange = 0.00112081, totNum = 1
ROUND = 4800, SUM = 11396433, bChange = 0.00112082, totNum = 1
ROUND = 4801, SUM = 11396433, bChange = 0.00112082, totNum = 1
ROUND = 4802, SUM = 11396433, bChange = 0.00112083, totNum = 1
ROUND = 4803, SUM = 11396433, bChange = 0.00112083, totNum = 1
ROUND = 4804, SUM = 11396433, bChange = 0.00112084, totNum = 1
ROUND = 4805, SUM = 11396433, bChange = 0.00112084, totNum = 1
ROUND = 4806, SUM = 11396433.0000001, bChange = 0.00112085, totNum = 1
ROUND = 4807, SUM = 11396433, bChange = 0.00112085, totNum = 1
ROUND = 4808, SUM = 11396433, bChange = 0.00112086, totNum = 1
ROUND = 4809, SUM = 11396433.0000001, bChange = 0.00112087, totNum = 1
ROUND = 4810, SUM = 11396433, bChange = 0.00112087, totNum = 1
ROUND = 4811, SUM = 11396433, bChange = 0.00112088, totNum = 1
ROUND = 4812, SUM = 11396433.0000001, bChange = 0.00112088, totNum = 1
ROUND = 4813, SUM = 11396433, bChange = 0.00112089, totNum = 1
ROUND = 4814, SUM = 11396433, bChange = 0.00112089, totNum = 1
ROUND = 4815, SUM = 11396433.0000001, bChange = 0.0011209, totNum = 1
ROUND = 4816, SUM = 11396433, bChange = 0.0011209, totNum = 1
ROUND = 4817, SUM = 11396433, bChange = 0.00112091, totNum = 1
ROUND = 4818, SUM = 11396433.0000001, bChange = 0.00112092, totNum = 1
ROUND = 4819, SUM = 11396433, bChange = 0.00112092, totNum = 1
ROUND = 4820, SUM = 11396433.0000001, bChange = 0.00112093, totNum = 1
ROUND = 4821, SUM = 11396433, bChange = 0.00112093, totNum = 1
ROUND = 4822, SUM = 11396433, bChange = 0.00112094, totNum = 1
ROUND = 4823, SUM = 11396433, bChange = 0.00112094, totNum = 1
ROUND = 4824, SUM = 11396433, bChange = 0.00112095, totNum = 1
ROUND = 4825, SUM = 11396433, bChange = 0.00112095, totNum = 1
ROUND = 4826, SUM = 11396433, bChange = 0.00112096, totNum = 1
ROUND = 4827, SUM = 11396433, bChange = 0.00112097, totNum = 1
ROUND = 4828, SUM = 11396433, bChange = 0.00112097, totNum = 1
ROUND = 4829, SUM = 11396433, bChange = 0.00112098, totNum = 1
ROUND = 4830, SUM = 11396433, bChange = 0.00112098, totNum = 1
ROUND = 4831, SUM = 11396433, bChange = 0.00112099, totNum = 1
ROUND = 4832, SUM = 11396433, bChange = 0.00112099, totNum = 1
ROUND = 4833, SUM = 11396433, bChange = 0.001121, totNum = 1
ROUND = 4834, SUM = 11396433, bChange = 0.001121, totNum = 1
ROUND = 4835, SUM = 11396433, bChange = 0.00112101, totNum = 1
ROUND = 4836, SUM = 11396433.0000001, bChange = 0.00112101, totNum = 1
ROUND = 4837, SUM = 11396433, bChange = 0.00112102, totNum = 1
ROUND = 4838, SUM = 11396433, bChange = 0.00112103, totNum = 1
ROUND = 4839, SUM = 11396433, bChange = 0.00112103, totNum = 1
ROUND = 4840, SUM = 11396433.0000001, bChange = 0.00112104, totNum = 1
ROUND = 4841, SUM = 11396433, bChange = 0.00112104, totNum = 1
ROUND = 4842, SUM = 11396433, bChange = 0.00112105, totNum = 1
ROUND = 4843, SUM = 11396433, bChange = 0.00112105, totNum = 1
ROUND = 4844, SUM = 11396433.0000001, bChange = 0.00112106, totNum = 1
ROUND = 4845, SUM = 11396433.0000001, bChange = 0.00112106, totNum = 1
ROUND = 4846, SUM = 11396433.0000001, bChange = 0.00112107, totNum = 1
ROUND = 4847, SUM = 11396433, bChange = 0.00112107, totNum = 1
ROUND = 4848, SUM = 11396433.0000001, bChange = 0.00112108, totNum = 1
ROUND = 4849, SUM = 11396433.0000001, bChange = 0.00112108, totNum = 1
ROUND = 4850, SUM = 11396433, bChange = 0.00112109, totNum = 1
ROUND = 4851, SUM = 11396433, bChange = 0.0011211, totNum = 1
ROUND = 4852, SUM = 11396433.0000001, bChange = 0.0011211, totNum = 1
ROUND = 4853, SUM = 11396433, bChange = 0.00112111, totNum = 1
ROUND = 4854, SUM = 11396433, bChange = 0.00112111, totNum = 1
ROUND = 4855, SUM = 11396433.0000001, bChange = 0.00112112, totNum = 1
ROUND = 4856, SUM = 11396433.0000001, bChange = 0.00112112, totNum = 1
ROUND = 4857, SUM = 11396433, bChange = 0.00112113, totNum = 1
ROUND = 4858, SUM = 11396433.0000001, bChange = 0.00112113, totNum = 1
ROUND = 4859, SUM = 11396433.0000001, bChange = 0.00112114, totNum = 1
ROUND = 4860, SUM = 11396433, bChange = 0.00112114, totNum = 1
ROUND = 4861, SUM = 11396433, bChange = 0.00112115, totNum = 1
ROUND = 4862, SUM = 11396433, bChange = 0.00112115, totNum = 1
ROUND = 4863, SUM = 11396433, bChange = 0.00112116, totNum = 1
ROUND = 4864, SUM = 11396433.0000001, bChange = 0.00112116, totNum = 1
ROUND = 4865, SUM = 11396433, bChange = 0.00112117, totNum = 1
ROUND = 4866, SUM = 11396433, bChange = 0.00112117, totNum = 1
ROUND = 4867, SUM = 11396433, bChange = 0.00112118, totNum = 1
ROUND = 4868, SUM = 11396433, bChange = 0.00112119, totNum = 1
ROUND = 4869, SUM = 11396433, bChange = 0.00112119, totNum = 1
ROUND = 4870, SUM = 11396433, bChange = 0.0011212, totNum = 1
ROUND = 4871, SUM = 11396433, bChange = 0.0011212, totNum = 1
ROUND = 4872, SUM = 11396433.0000001, bChange = 0.00112121, totNum = 1
ROUND = 4873, SUM = 11396433.0000001, bChange = 0.00112121, totNum = 1
ROUND = 4874, SUM = 11396433, bChange = 0.00112122, totNum = 1
ROUND = 4875, SUM = 11396433, bChange = 0.00112122, totNum = 1
ROUND = 4876, SUM = 11396433, bChange = 0.00112123, totNum = 1
ROUND = 4877, SUM = 11396433, bChange = 0.00112123, totNum = 1
ROUND = 4878, SUM = 11396433, bChange = 0.00112124, totNum = 1
ROUND = 4879, SUM = 11396433, bChange = 0.00112124, totNum = 1
ROUND = 4880, SUM = 11396433, bChange = 0.00112125, totNum = 1
ROUND = 4881, SUM = 11396433, bChange = 0.00112125, totNum = 1
ROUND = 4882, SUM = 11396433, bChange = 0.00112126, totNum = 1
ROUND = 4883, SUM = 11396433, bChange = 0.00112126, totNum = 1
ROUND = 4884, SUM = 11396433, bChange = 0.00112127, totNum = 1
ROUND = 4885, SUM = 11396433, bChange = 0.00112127, totNum = 1
ROUND = 4886, SUM = 11396433.0000001, bChange = 0.00112128, totNum = 1
ROUND = 4887, SUM = 11396433.0000001, bChange = 0.00112128, totNum = 1
ROUND = 4888, SUM = 11396433, bChange = 0.00112129, totNum = 1
ROUND = 4889, SUM = 11396433, bChange = 0.00112129, totNum = 1
ROUND = 4890, SUM = 11396433.0000001, bChange = 0.0011213, totNum = 1
ROUND = 4891, SUM = 11396433, bChange = 0.0011213, totNum = 1
ROUND = 4892, SUM = 11396433.0000001, bChange = 0.00112131, totNum = 1
ROUND = 4893, SUM = 11396433, bChange = 0.00112131, totNum = 1
ROUND = 4894, SUM = 11396433, bChange = 0.00112132, totNum = 1
ROUND = 4895, SUM = 11396433.0000001, bChange = 0.00112132, totNum = 1
ROUND = 4896, SUM = 11396433, bChange = 0.00112133, totNum = 1
ROUND = 4897, SUM = 11396433, bChange = 0.00112134, totNum = 1
ROUND = 4898, SUM = 11396433, bChange = 0.00112134, totNum = 1
ROUND = 4899, SUM = 11396433, bChange = 0.00112135, totNum = 1
ROUND = 4900, SUM = 11396433, bChange = 0.00112135, totNum = 1
ROUND = 4901, SUM = 11396433, bChange = 0.00112136, totNum = 1
ROUND = 4902, SUM = 11396433, bChange = 0.00112136, totNum = 1
ROUND = 4903, SUM = 11396433, bChange = 0.00112137, totNum = 1
ROUND = 4904, SUM = 11396433, bChange = 0.00112137, totNum = 1
ROUND = 4905, SUM = 11396433, bChange = 0.00112138, totNum = 1
ROUND = 4906, SUM = 11396433.0000001, bChange = 0.00112138, totNum = 1
ROUND = 4907, SUM = 11396433, bChange = 0.00112139, totNum = 1
ROUND = 4908, SUM = 11396433, bChange = 0.00112139, totNum = 1
ROUND = 4909, SUM = 11396433, bChange = 0.0011214, totNum = 1
ROUND = 4910, SUM = 11396433, bChange = 0.0011214, totNum = 1
ROUND = 4911, SUM = 11396433, bChange = 0.00112141, totNum = 1
ROUND = 4912, SUM = 11396433, bChange = 0.00112141, totNum = 1
ROUND = 4913, SUM = 11396433, bChange = 0.00112142, totNum = 1
ROUND = 4914, SUM = 11396433, bChange = 0.00112142, totNum = 1
ROUND = 4915, SUM = 11396433.0000001, bChange = 0.00112143, totNum = 1
ROUND = 4916, SUM = 11396433, bChange = 0.00112143, totNum = 1
ROUND = 4917, SUM = 11396433, bChange = 0.00112144, totNum = 1
ROUND = 4918, SUM = 11396433, bChange = 0.00112144, totNum = 1
ROUND = 4919, SUM = 11396433, bChange = 0.00112145, totNum = 1
ROUND = 4920, SUM = 11396433, bChange = 0.00112145, totNum = 1
ROUND = 4921, SUM = 11396433, bChange = 0.00112146, totNum = 1
ROUND = 4922, SUM = 11396433, bChange = 0.00112146, totNum = 1
ROUND = 4923, SUM = 11396433, bChange = 0.00112147, totNum = 1
ROUND = 4924, SUM = 11396433.0000001, bChange = 0.00112147, totNum = 1
ROUND = 4925, SUM = 11396433, bChange = 0.00112148, totNum = 1
ROUND = 4926, SUM = 11396433, bChange = 0.00112148, totNum = 1
ROUND = 4927, SUM = 11396433, bChange = 0.00112148, totNum = 1
ROUND = 4928, SUM = 11396433.0000001, bChange = 0.00112149, totNum = 1
ROUND = 4929, SUM = 11396433, bChange = 0.00112149, totNum = 1
ROUND = 4930, SUM = 11396433, bChange = 0.0011215, totNum = 1
ROUND = 4931, SUM = 11396433, bChange = 0.0011215, totNum = 1
ROUND = 4932, SUM = 11396433.0000001, bChange = 0.00112151, totNum = 1
ROUND = 4933, SUM = 11396433, bChange = 0.00112151, totNum = 1
ROUND = 4934, SUM = 11396433, bChange = 0.00112152, totNum = 1
ROUND = 4935, SUM = 11396433, bChange = 0.00112152, totNum = 1
ROUND = 4936, SUM = 11396433.0000001, bChange = 0.00112153, totNum = 1
ROUND = 4937, SUM = 11396433, bChange = 0.00112153, totNum = 1
ROUND = 4938, SUM = 11396433, bChange = 0.00112154, totNum = 1
ROUND = 4939, SUM = 11396433, bChange = 0.00112154, totNum = 1
ROUND = 4940, SUM = 11396433, bChange = 0.00112155, totNum = 1
ROUND = 4941, SUM = 11396433, bChange = 0.00112155, totNum = 1
ROUND = 4942, SUM = 11396433, bChange = 0.00112156, totNum = 1
ROUND = 4943, SUM = 11396433.0000001, bChange = 0.00112156, totNum = 1
ROUND = 4944, SUM = 11396433, bChange = 0.00112157, totNum = 1
ROUND = 4945, SUM = 11396433.0000001, bChange = 0.00112157, totNum = 1
ROUND = 4946, SUM = 11396433, bChange = 0.00112158, totNum = 1
ROUND = 4947, SUM = 11396433, bChange = 0.00112158, totNum = 1
ROUND = 4948, SUM = 11396433, bChange = 0.00112159, totNum = 1
ROUND = 4949, SUM = 11396433, bChange = 0.00112159, totNum = 1
ROUND = 4950, SUM = 11396433, bChange = 0.0011216, totNum = 1
ROUND = 4951, SUM = 11396433, bChange = 0.0011216, totNum = 1
ROUND = 4952, SUM = 11396433, bChange = 0.00112161, totNum = 1
ROUND = 4953, SUM = 11396433, bChange = 0.00112161, totNum = 1
ROUND = 4954, SUM = 11396433, bChange = 0.00112162, totNum = 1
ROUND = 4955, SUM = 11396433.0000001, bChange = 0.00112162, totNum = 1
ROUND = 4956, SUM = 11396433, bChange = 0.00112162, totNum = 1
ROUND = 4957, SUM = 11396433.0000001, bChange = 0.00112163, totNum = 1
ROUND = 4958, SUM = 11396433, bChange = 0.00112163, totNum = 1
ROUND = 4959, SUM = 11396433, bChange = 0.00112164, totNum = 1
ROUND = 4960, SUM = 11396433, bChange = 0.00112164, totNum = 1
ROUND = 4961, SUM = 11396433, bChange = 0.00112165, totNum = 1
ROUND = 4962, SUM = 11396433, bChange = 0.00112165, totNum = 1
ROUND = 4963, SUM = 11396433, bChange = 0.00112166, totNum = 1
ROUND = 4964, SUM = 11396433, bChange = 0.00112166, totNum = 1
ROUND = 4965, SUM = 11396433, bChange = 0.00112167, totNum = 1
ROUND = 4966, SUM = 11396433.0000001, bChange = 0.00112167, totNum = 1
ROUND = 4967, SUM = 11396433, bChange = 0.00112168, totNum = 1
ROUND = 4968, SUM = 11396433, bChange = 0.00112168, totNum = 1
ROUND = 4969, SUM = 11396433.0000001, bChange = 0.00112169, totNum = 1
ROUND = 4970, SUM = 11396433, bChange = 0.00112169, totNum = 1
ROUND = 4971, SUM = 11396433, bChange = 0.0011217, totNum = 1
ROUND = 4972, SUM = 11396433, bChange = 0.0011217, totNum = 1
ROUND = 4973, SUM = 11396433.0000001, bChange = 0.0011217, totNum = 1
ROUND = 4974, SUM = 11396433, bChange = 0.00112171, totNum = 1
ROUND = 4975, SUM = 11396433, bChange = 0.00112171, totNum = 1
ROUND = 4976, SUM = 11396433, bChange = 0.00112172, totNum = 1
ROUND = 4977, SUM = 11396433, bChange = 0.00112172, totNum = 1
ROUND = 4978, SUM = 11396433, bChange = 0.00112173, totNum = 1
ROUND = 4979, SUM = 11396433, bChange = 0.00112173, totNum = 1
ROUND = 4980, SUM = 11396433, bChange = 0.00112174, totNum = 1
ROUND = 4981, SUM = 11396433.0000001, bChange = 0.00112174, totNum = 1
ROUND = 4982, SUM = 11396433.0000001, bChange = 0.00112175, totNum = 1
ROUND = 4983, SUM = 11396433.0000001, bChange = 0.00112175, totNum = 1
ROUND = 4984, SUM = 11396433.0000001, bChange = 0.00112176, totNum = 1
ROUND = 4985, SUM = 11396433.0000001, bChange = 0.00112176, totNum = 1
ROUND = 4986, SUM = 11396433.0000001, bChange = 0.00112177, totNum = 1
ROUND = 4987, SUM = 11396433.0000001, bChange = 0.00112177, totNum = 1
ROUND = 4988, SUM = 11396433, bChange = 0.00112177, totNum = 1
ROUND = 4989, SUM = 11396433.0000001, bChange = 0.00112178, totNum = 1
ROUND = 4990, SUM = 11396433, bChange = 0.00112178, totNum = 1
ROUND = 4991, SUM = 11396433, bChange = 0.00112179, totNum = 1
ROUND = 4992, SUM = 11396433, bChange = 0.00112179, totNum = 1
ROUND = 4993, SUM = 11396433.0000001, bChange = 0.0011218, totNum = 1
ROUND = 4994, SUM = 11396433, bChange = 0.0011218, totNum = 1
ROUND = 4995, SUM = 11396433.0000001, bChange = 0.00112181, totNum = 1
ROUND = 4996, SUM = 11396433, bChange = 0.00112181, totNum = 1
ROUND = 4997, SUM = 11396433, bChange = 0.00112182, totNum = 1
ROUND = 4998, SUM = 11396433, bChange = 0.00112182, totNum = 1
ROUND = 4999, SUM = 11396433.0000001, bChange = 0.00112182, totNum = 1
ROUND = 5000, SUM = 11396433, bChange = 0.00112183, totNum = 1
ROUND = 5001, SUM = 11396433, bChange = 0.00112183, totNum = 1
ROUND = 5002, SUM = 11396433, bChange = 0.00112184, totNum = 1
ROUND = 5003, SUM = 11396433, bChange = 0.00112184, totNum = 1
ROUND = 5004, SUM = 11396433.0000001, bChange = 0.00112185, totNum = 1
ROUND = 5005, SUM = 11396433, bChange = 0.00112185, totNum = 1
ROUND = 5006, SUM = 11396433, bChange = 0.00112186, totNum = 1
ROUND = 5007, SUM = 11396433.0000001, bChange = 0.00112186, totNum = 1
ROUND = 5008, SUM = 11396433, bChange = 0.00112187, totNum = 1
ROUND = 5009, SUM = 11396433, bChange = 0.00112187, totNum = 1
ROUND = 5010, SUM = 11396433, bChange = 0.00112187, totNum = 1
ROUND = 5011, SUM = 11396433.0000001, bChange = 0.00112188, totNum = 1
ROUND = 5012, SUM = 11396433.0000001, bChange = 0.00112188, totNum = 1
ROUND = 5013, SUM = 11396433, bChange = 0.00112189, totNum = 1
ROUND = 5014, SUM = 11396433, bChange = 0.00112189, totNum = 1
ROUND = 5015, SUM = 11396433.0000001, bChange = 0.0011219, totNum = 1
ROUND = 5016, SUM = 11396433, bChange = 0.0011219, totNum = 1
ROUND = 5017, SUM = 11396433, bChange = 0.00112191, totNum = 1
ROUND = 5018, SUM = 11396433, bChange = 0.00112191, totNum = 1
ROUND = 5019, SUM = 11396433, bChange = 0.00112191, totNum = 1
ROUND = 5020, SUM = 11396433, bChange = 0.00112192, totNum = 1
ROUND = 5021, SUM = 11396433, bChange = 0.00112192, totNum = 1
ROUND = 5022, SUM = 11396433, bChange = 0.00112193, totNum = 1
ROUND = 5023, SUM = 11396433, bChange = 0.00112193, totNum = 1
ROUND = 5024, SUM = 11396433, bChange = 0.00112194, totNum = 1
ROUND = 5025, SUM = 11396433, bChange = 0.00112194, totNum = 1
ROUND = 5026, SUM = 11396433, bChange = 0.00112194, totNum = 1
ROUND = 5027, SUM = 11396433, bChange = 0.00112195, totNum = 1
ROUND = 5028, SUM = 11396433, bChange = 0.00112195, totNum = 1
ROUND = 5029, SUM = 11396433, bChange = 0.00112196, totNum = 1
ROUND = 5030, SUM = 11396433, bChange = 0.00112196, totNum = 1
ROUND = 5031, SUM = 11396433, bChange = 0.00112197, totNum = 1
ROUND = 5032, SUM = 11396433, bChange = 0.00112197, totNum = 1
ROUND = 5033, SUM = 11396433, bChange = 0.00112198, totNum = 1
ROUND = 5034, SUM = 11396433, bChange = 0.00112198, totNum = 1
ROUND = 5035, SUM = 11396433.0000001, bChange = 0.00112198, totNum = 1
ROUND = 5036, SUM = 11396433, bChange = 0.00112199, totNum = 1
ROUND = 5037, SUM = 11396433, bChange = 0.00112199, totNum = 1
ROUND = 5038, SUM = 11396433, bChange = 0.001122, totNum = 1
ROUND = 5039, SUM = 11396433, bChange = 0.001122, totNum = 1
ROUND = 5040, SUM = 11396433, bChange = 0.00112201, totNum = 1
ROUND = 5041, SUM = 11396433, bChange = 0.00112201, totNum = 1
ROUND = 5042, SUM = 11396433.0000001, bChange = 0.00112201, totNum = 1
ROUND = 5043, SUM = 11396433, bChange = 0.00112202, totNum = 1
ROUND = 5044, SUM = 11396433, bChange = 0.00112202, totNum = 1
ROUND = 5045, SUM = 11396433.0000001, bChange = 0.00112203, totNum = 1
ROUND = 5046, SUM = 11396433, bChange = 0.00112203, totNum = 1
ROUND = 5047, SUM = 11396433, bChange = 0.00112204, totNum = 1
ROUND = 5048, SUM = 11396433, bChange = 0.00112204, totNum = 1
ROUND = 5049, SUM = 11396433, bChange = 0.00112204, totNum = 1
ROUND = 5050, SUM = 11396433, bChange = 0.00112205, totNum = 1
ROUND = 5051, SUM = 11396433.0000001, bChange = 0.00112205, totNum = 1
ROUND = 5052, SUM = 11396433, bChange = 0.00112206, totNum = 1
ROUND = 5053, SUM = 11396433, bChange = 0.00112206, totNum = 1
ROUND = 5054, SUM = 11396433.0000001, bChange = 0.00112207, totNum = 1
ROUND = 5055, SUM = 11396433.0000001, bChange = 0.00112207, totNum = 1
ROUND = 5056, SUM = 11396433, bChange = 0.00112207, totNum = 1
ROUND = 5057, SUM = 11396433, bChange = 0.00112208, totNum = 1
ROUND = 5058, SUM = 11396433, bChange = 0.00112208, totNum = 1
ROUND = 5059, SUM = 11396433.0000001, bChange = 0.00112209, totNum = 1
ROUND = 5060, SUM = 11396433.0000001, bChange = 0.00112209, totNum = 1
ROUND = 5061, SUM = 11396433.0000001, bChange = 0.0011221, totNum = 1
ROUND = 5062, SUM = 11396433, bChange = 0.0011221, totNum = 1
ROUND = 5063, SUM = 11396433, bChange = 0.0011221, totNum = 1
ROUND = 5064, SUM = 11396433, bChange = 0.00112211, totNum = 1
ROUND = 5065, SUM = 11396433.0000001, bChange = 0.00112211, totNum = 1
ROUND = 5066, SUM = 11396433, bChange = 0.00112212, totNum = 1
ROUND = 5067, SUM = 11396433.0000001, bChange = 0.00112212, totNum = 1
ROUND = 5068, SUM = 11396433, bChange = 0.00112213, totNum = 1
ROUND = 5069, SUM = 11396433, bChange = 0.00112213, totNum = 1
ROUND = 5070, SUM = 11396433, bChange = 0.00112213, totNum = 1
ROUND = 5071, SUM = 11396433, bChange = 0.00112214, totNum = 1
ROUND = 5072, SUM = 11396433, bChange = 0.00112214, totNum = 1
ROUND = 5073, SUM = 11396433, bChange = 0.00112215, totNum = 1
ROUND = 5074, SUM = 11396433, bChange = 0.00112215, totNum = 1
ROUND = 5075, SUM = 11396433, bChange = 0.00112215, totNum = 1
ROUND = 5076, SUM = 11396433, bChange = 0.00112216, totNum = 1
ROUND = 5077, SUM = 11396433, bChange = 0.00112216, totNum = 1
ROUND = 5078, SUM = 11396433, bChange = 0.00112217, totNum = 1
ROUND = 5079, SUM = 11396433, bChange = 0.00112217, totNum = 1
ROUND = 5080, SUM = 11396433, bChange = 0.00112218, totNum = 1
ROUND = 5081, SUM = 11396433, bChange = 0.00112218, totNum = 1
ROUND = 5082, SUM = 11396433, bChange = 0.00112218, totNum = 1
ROUND = 5083, SUM = 11396433, bChange = 0.00112219, totNum = 1
ROUND = 5084, SUM = 11396433, bChange = 0.00112219, totNum = 1
ROUND = 5085, SUM = 11396433, bChange = 0.0011222, totNum = 1
ROUND = 5086, SUM = 11396433, bChange = 0.0011222, totNum = 1
ROUND = 5087, SUM = 11396433, bChange = 0.0011222, totNum = 1
ROUND = 5088, SUM = 11396433, bChange = 0.00112221, totNum = 1
ROUND = 5089, SUM = 11396433, bChange = 0.00112221, totNum = 1
ROUND = 5090, SUM = 11396433, bChange = 0.00112222, totNum = 1
ROUND = 5091, SUM = 11396433, bChange = 0.00112222, totNum = 1
ROUND = 5092, SUM = 11396433, bChange = 0.00112222, totNum = 1
ROUND = 5093, SUM = 11396433.0000001, bChange = 0.00112223, totNum = 1
ROUND = 5094, SUM = 11396433, bChange = 0.00112223, totNum = 1
ROUND = 5095, SUM = 11396433, bChange = 0.00112224, totNum = 1
ROUND = 5096, SUM = 11396433, bChange = 0.00112224, totNum = 1
ROUND = 5097, SUM = 11396433, bChange = 0.00112224, totNum = 1
ROUND = 5098, SUM = 11396433, bChange = 0.00112225, totNum = 1
ROUND = 5099, SUM = 11396433, bChange = 0.00112225, totNum = 1
ROUND = 5100, SUM = 11396433, bChange = 0.00112226, totNum = 1
ROUND = 5101, SUM = 11396433, bChange = 0.00112226, totNum = 1
ROUND = 5102, SUM = 11396433, bChange = 0.00112227, totNum = 1
ROUND = 5103, SUM = 11396433, bChange = 0.00112227, totNum = 1
